,Index,Coding Question #,Question Identifier,Question Type,Question Label,Question Text,Question Response,Answer Value,Median Confidence,Median Blur,Median Focus,FMW
362,154,coding10_q154,v42_2020,singleselect,Security  - Accuracy,"PP specifies reasonable procedures in place to ensure accuracy?  (Even a little procedure qualifies, please highlight relevant text)",[ 0 ] - no,0,4.0,0.0,7604.0,False
363,154,coding10_q154,v42_2020,singleselect,Security  - Accuracy,"PP specifies reasonable procedures in place to ensure accuracy?  (Even a little procedure qualifies, please highlight relevant text)",[ 1 ] - yes,1,3.0,0.0,11943.5,False
364,155,coding10_q155,v43_2020,singleselect,Security  - Accuracy,PP reserves right to disclose protected information to comply with law/prevent crime?,[ 0 ] - no/doesn't say,0,4.5,11816.5,58285.0,False
365,155,coding10_q155,v43_2020,singleselect,Security  - Accuracy,PP reserves right to disclose protected information to comply with law/prevent crime?,[ 1 ] - yes,1,4.0,0.0,17589.5,False
366,156,coding10_q156,v44_2020,singleselect,Security  - Enforcement,PP reserves right to disclose protected information to protect its own rights?,[ 0 ] - no/doesn't say,0,4.0,0.0,8247.0,False
367,156,coding10_q156,v44_2020,singleselect,Security  - Enforcement,PP reserves right to disclose protected information to protect its own rights?,[ 1 ] - yes,1,4.0,0.0,8420.0,False
368,157,coding10_q157,v45_2020,singleselect,Security  - Notice,Users will be given notice of government requests for information about the user.,[ 0 ] - no/ doesn't say,0,4.0,0.0,4634.0,False
369,157,coding10_q157,v45_2020,singleselect,Security  - Notice,Users will be given notice of government requests for information about the user.,[ 1 ] - yes,1,4.0,0.0,14381.0,False
370,158,coding10_q158,v46_2020,multiselect,Security  - Notice,User will be notified of data breach?,[ 0 ] - no (or does not disclose),0,4.0,0.0,5747.0,False
371,158,coding10_q158,v46_2020,multiselect,Security  - Notice,User will be notified of data breach?,[ 1 ] - yes,1,4.0,0.0,5865.0,False
372,159,coding10_q159,v47_2020.1,multiselect,User Control - Termination,What happens to data if entity ceases to exist or is acquired?,"[ 0 ] - sold w/company or otherwise distributed/disclosed [e.g., when the company liquidates and the assets are sold piecemal]",0,4.0,3108.0,20333.0,False
373,159,coding10_q159,v47_2020.1,multiselect,User Control - Termination,What happens to data if entity ceases to exist or is acquired?,[ 1 ] - sold but given continued protection under same PP; or transferred to acquiring entity,1,4.0,8441.0,21574.0,False
374,159,coding10_q159,v47_2020.1,multiselect,User Control - Termination,What happens to data if entity ceases to exist or is acquired?,"[ 2 ] - destroyed, anonymized, etc.",2,-1.0,-1.0,-1.0,False
375,159,coding10_q159,v47_2020.1,multiselect,User Control - Termination,What happens to data if entity ceases to exist or is acquired?,[ 3 ] - user is given choice as to what happens with data,3,4.0,4572.5,48369.0,False
376,159,coding10_q159,v47_2020.1,multiselect,User Control - Termination,What happens to data if entity ceases to exist or is acquired?,[ DND ] - does not disclose,DND,4.0,7952.0,12041.0,False
377,160,coding10_q160,v48_2020,singleselect,Notice - Use of Data,"PP provides notice of data procedures if company is sold or otherwise ceases to exist (e.g., goes bankrupt)?",[ 0 ] - no,0,4.0,0.0,6209.0,False
378,160,coding10_q160,v48_2020,singleselect,Notice - Use of Data,"PP provides notice of data procedures if company is sold or otherwise ceases to exist (e.g., goes bankrupt)?",[ 1 ] - yes,1,3.0,0.0,3705.0,False
379,161,coding10_q161,v49_2020,singleselect,User Control - Termination,"If company is sold or goes bankrupt, user is given choice as to what happens to their data?",[ 0 ] - no,0,4.0,0.0,5832.0,True
380,161,coding10_q161,v49_2020,singleselect,User Control - Termination,"If company is sold or goes bankrupt, user is given choice as to what happens to their data?",[ 1 ] - yes,1,3.5,6161.0,26888.5,False
381,162,coding10_q162,v50_2020,multiselect,Data Practices  - Retention,PP states time limit for data retention (esp when account is deleted)?,[ 0 ] - no,0,4.0,0.0,27394.0,False
382,162,coding10_q162,v50_2020,multiselect,Data Practices  - Retention,PP states time limit for data retention (esp when account is deleted)?,[ 1 ] - # of months (data is destroyed or anonymized after specific period of time),1,3.5,0.0,56742.0,False
383,162,coding10_q162,v50_2020,multiselect,Data Practices  - Retention,PP states time limit for data retention (esp when account is deleted)?,[ 2 ] - indefinitely,2,4.0,1929.5,22461.0,True
384,162,coding10_q162,v50_2020,multiselect,Data Practices  - Retention,PP states time limit for data retention (esp when account is deleted)?,[ 3 ] - upon request (GDPR requirement),3,3.0,14775.5,61690.0,False
385,162,coding10_q162,v50_2020,multiselect,Data Practices  - Retention,PP states time limit for data retention (esp when account is deleted)?,[ DND ] - does not disclose,DND,4.0,0.0,23081.5,True
386,164,coding10_q164,v50.1_2020.1(0),breakout-option,['[ 0 ] - no'],['[ 0 ] - no'],SELECT THIS FIELD,1,4.0,0.0,4515.0,False
387,164,coding10_q164,v50.1_2020.1(0),breakout-option,['[ 0 ] - no'],['[ 0 ] - no'],(unselect),0,4.0,0.0,5804.5,False
388,165,coding10_q165,v50.1_2020.1(1),breakout-option,['[ 1 ] - perform service/functionality [collected user information is only stored as long as it is needed to perform the requested service.]'],['[ 1 ] - perform service/functionality [collected user information is only stored as long as it is needed to perform the requested service.]'],SELECT THIS FIELD,1,4.0,0.0,6000.0,True
389,165,coding10_q165,v50.1_2020.1(1),breakout-option,['[ 1 ] - perform service/functionality [collected user information is only stored as long as it is needed to perform the requested service.]'],['[ 1 ] - perform service/functionality [collected user information is only stored as long as it is needed to perform the requested service.]'],(unselect),0,4.0,0.0,6216.0,False
390,166,coding10_q166,v50.1_2020.1(2),breakout-option,['[ 2 ] - to comply with the law [Collected data is only stored as long as required for legal or law enforcement purposes.] [GDPR allowed]'],['[ 2 ] - to comply with the law [Collected data is only stored as long as required for legal or law enforcement purposes.] [GDPR allowed]'],SELECT THIS FIELD,1,4.0,0.0,5253.0,True
391,166,coding10_q166,v50.1_2020.1(2),breakout-option,['[ 2 ] - to comply with the law [Collected data is only stored as long as required for legal or law enforcement purposes.] [GDPR allowed]'],['[ 2 ] - to comply with the law [Collected data is only stored as long as required for legal or law enforcement purposes.] [GDPR allowed]'],(unselect),0,4.0,0.0,5200.0,False
392,167,coding10_q167,v50.1_2020.1(3),breakout-option,"['[ 3 ] - analytics/research [For understanding the website/app’s audience, improving the website/app, inform company strategy, or general research]']","['[ 3 ] - analytics/research [For understanding the website/app’s audience, improving the website/app, inform company strategy, or general research]']",SELECT THIS FIELD,1,4.0,0.0,3490.0,False
393,167,coding10_q167,v50.1_2020.1(3),breakout-option,"['[ 3 ] - analytics/research [For understanding the website/app’s audience, improving the website/app, inform company strategy, or general research]']","['[ 3 ] - analytics/research [For understanding the website/app’s audience, improving the website/app, inform company strategy, or general research]']",(unselect),0,4.0,0.0,3767.0,True
394,168,coding10_q168,v50.1_2020.1(4),breakout-option,"['[ 4 ] - service operation and security [For website/app operation and security, enforcement of terms of service, fraud prevention, protecting users and property, etc]']","['[ 4 ] - service operation and security [For website/app operation and security, enforcement of terms of service, fraud prevention, protecting users and property, etc]']",SELECT THIS FIELD,1,4.0,0.0,4860.0,True
395,168,coding10_q168,v50.1_2020.1(4),breakout-option,"['[ 4 ] - service operation and security [For website/app operation and security, enforcement of terms of service, fraud prevention, protecting users and property, etc]']","['[ 4 ] - service operation and security [For website/app operation and security, enforcement of terms of service, fraud prevention, protecting users and property, etc]']",(unselect),0,4.0,0.0,6578.5,False
396,169,coding10_q169,v50.1_2020.1(5),breakout-option,['[ 5 ] - advertising [To show ads that are either targeted to the specific user or not targeted]'],['[ 5 ] - advertising [To show ads that are either targeted to the specific user or not targeted]'],SELECT THIS FIELD,1,4.0,0.0,2626.0,False
397,169,coding10_q169,v50.1_2020.1(5),breakout-option,['[ 5 ] - advertising [To show ads that are either targeted to the specific user or not targeted]'],['[ 5 ] - advertising [To show ads that are either targeted to the specific user or not targeted]'],(unselect),0,4.0,0.0,2485.0,False
398,170,coding10_q170,v50.1_2020.1(6),breakout-option,"['[ 6 ] - marketing [To contact the user to offer products, services, or other promotions (e.g., send marketing emails, calling or texting user with marketing messages). Marketing typically requires the use of contact information.]']","['[ 6 ] - marketing [To contact the user to offer products, services, or other promotions (e.g., send marketing emails, calling or texting user with marketing messages). Marketing typically requires the use of contact information.]']",SELECT THIS FIELD,1,4.0,0.0,1985.0,False
399,170,coding10_q170,v50.1_2020.1(6),breakout-option,"['[ 6 ] - marketing [To contact the user to offer products, services, or other promotions (e.g., send marketing emails, calling or texting user with marketing messages). Marketing typically requires the use of contact information.]']","['[ 6 ] - marketing [To contact the user to offer products, services, or other promotions (e.g., send marketing emails, calling or texting user with marketing messages). Marketing typically requires the use of contact information.]']",(unselect),0,4.0,0.0,3376.0,False
400,171,coding10_q171,v50.1_2020.1(7),breakout-option,['[ 7 ] - other'],['[ 7 ] - other'],SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
401,171,coding10_q171,v50.1_2020.1(7),breakout-option,['[ 7 ] - other'],['[ 7 ] - other'],(unselect),0,4.0,0.0,7103.0,False
402,173,coding10_q173,v50.2_2020.1(1),breakout-option,"['[ 1 ] - Financial,[Financial information, such as credit/debit card data, other payment information, credit scores, etc]']","['[ 1 ] - Financial,[Financial information, such as credit/debit card data, other payment information, credit scores, etc]']",SELECT THIS FIELD,1,4.0,0.0,2881.5,False
403,173,coding10_q173,v50.2_2020.1(1),breakout-option,"['[ 1 ] - Financial,[Financial information, such as credit/debit card data, other payment information, credit scores, etc]']","['[ 1 ] - Financial,[Financial information, such as credit/debit card data, other payment information, credit scores, etc]']",(unselect),0,4.0,0.0,4275.0,False
